val_acc,test_acc,peak_memory_usage,model_size,inference_latency
0.9491563439369202,0.9486707448959351,10974,42173,455394
0.932733416557312,0.9308793544769287,1761,14022,105261
0.9392576217651367,0.9376277923583984,11092,5689,183445
0.9392576217651367,0.9361963272094727,1448,8266,75436
0.9424071907997131,0.9421268105506897,4750,15045,198189
0.9489313960075378,0.9458077549934387,11700,67274,404732
0.9367828965187073,0.9314928650856018,196840,52283,63345634
0.9469066262245178,0.9458077549934387,10620,33749,371777
0.932733416557312,0.9222903847694397,4750,23929,227874
0.9487063884735107,0.9498977661132812,11092,56425,382768
0.9496062994003296,0.942740261554718,10974,37407,397457
0.9491563439369202,0.9441717863082886,10774,7353,260208
0.950056254863739,0.9464212656021118,10620,35071,373059
0.941282331943512,0.9351738095283508,10030,14045,235777
0.926884114742279,0.9263803958892822,1448,17354,110887
0.9507311582565308,0.947648286819458,10620,33843,368490
0.9498312473297119,0.9419223070144653,10774,7506,252054
0.9478065371513367,0.9511247277259827,10620,32447,380154
0.9289088845252991,0.9257668852806091,10974,23034,275332
0.9217097759246826,0.9179959297180176,2024,17726,127186
0.9421822428703308,0.9366053342819214,4750,18675,222152
0.9462317228317261,0.9421268105506897,12834,39609,448530
0.950056254863739,0.9492842555046082,10974,31019,345800
0.9498312473297119,0.9372187852859497,10774,7202,257240
0.2904386818408966,0.2885480523109436,1246,2829,48700
0.9421822428703308,0.9394683241844177,10774,6965,250134
0.9410573840141296,0.9396728277206421,10774,8983,304734
0.9383577108383179,0.9347648024559021,11210,8389,208440
0.9439820051193237,0.9439672827720642,10774,8564,265560
0.9419572353363037,0.9349693059921265,10620,15127,244298
0.906636655330658,0.9051124453544617,1066,7476,57311
0.9457817673683167,0.944989800453186,10620,31263,371895
0.9520809650421143,0.948057234287262,10974,33906,378581
0.9505062103271484,0.9413087964057922,10620,24125,311862
0.9406074285507202,0.9310838580131531,1448,13672,96840
0.9428571462631226,0.9411042928695679,11210,9451,223341
0.9424071907997131,0.9415132999420166,533256,434953,282759301
0.9403824806213379,0.933742344379425,1448,5046,71794
0.9439820051193237,0.9441717863082886,10678,5926,176624
0.9498312473297119,0.9474437832832336,11328,45331,382717
0.939482569694519,0.9374232888221741,3162,18658,139576
0.944206953048706,0.9398772716522217,10304,82767,508778
0.9406074285507202,0.9359918236732483,10774,6045,265784
0.9397075176239014,0.9359918236732483,1448,10917,77652
0.9471316337585449,0.9462167620658875,10620,30557,313132
0.8533183336257935,0.8490797281265259,1164,1158,33996
0.9498312473297119,0.9468302726745605,10620,34283,372285
0.9466816782951355,0.9382413029670715,4650,21284,232720
0.9493813514709473,0.948057234287262,10620,25637,323439
0.9484814405441284,0.9490797519683838,10620,32759,370802
0.9439820051193237,0.9382413029670715,7905,21607,248075
0.9419572353363037,0.9396728277206421,10678,5411,176114
0.9415073394775391,0.9394683241844177,1572,6632,61933
0.9514060616493225,0.941717803478241,25724,125234,9665830
0.9460067749023438,0.944989800453186,11128,7287,267885
0.9388076663017273,0.9333333373069763,1448,3976,70722
0.9471316337585449,0.9423313140869141,10620,34630,372627
0.9527559280395508,0.9435582756996155,11328,39491,385490
0.9516310691833496,0.9464212656021118,10620,34713,372711
0.08931383490562439,0.08568507432937622,1144,2289,49679
0.9448819160461426,0.9378322958946228,10066,14564,315282
0.9408323764801025,0.9378322958946228,10774,10194,287888
0.939482569694519,0.9423313140869141,11210,5051,197683
0.9457817673683167,0.9445807933807373,10774,7431,252764
0.9455568194389343,0.9429447650909424,10974,30756,332460
0.9489313960075378,0.9470347762107849,11328,43520,389480
0.9300337433815002,0.9188138842582703,10502,10388,204550
0.9421822428703308,0.9429447650909424,11128,7509,251444
0.9415073394775391,0.9345602989196777,1448,12774,79892
0.9457817673683167,0.9439672827720642,10620,27926,355899
0.9498312473297119,0.9447852969169617,10620,33940,378681
0.9464566707611084,0.9466257691383362,10620,26803,331312
0.950056254863739,0.9447852969169617,10738,38054,369315
0.9424071907997131,0.9429447650909424,10774,13826,372108
0.9428571462631226,0.9388548135757446,10538,9469,281108
0.9446569085121155,0.9386503100395203,10678,5308,176012
0.9469066262245178,0.9411042928695679,4588,6896,132525
0.9408323764801025,0.9372187852859497,10624,5720,164564
0.9401574730873108,0.9382413029670715,2055,8581,106726
0.9361079931259155,0.9329243302345276,10774,10547,268908
0.9455568194389343,0.95030677318573,10974,28818,357994
0.9525309205055237,0.947648286819458,10620,33790,375180
0.66816645860672,0.6464212536811829,2996,27746,192364
0.9464566707611084,0.9443762898445129,5952,26685,215861
0.9430820941925049,0.9406952857971191,10774,7918,252462
0.9478065371513367,0.9404907822608948,10974,55136,439900
0.9424071907997131,0.9419223070144653,10774,8414,268130
0.9250843524932861,0.9210634231567383,10974,37803,398114
0.9430820941925049,0.9425357580184937,10620,43076,380892
0.8971878290176392,0.8969325423240662,9558,7470,188138
0.8897637724876404,0.8752556443214417,4588,8622,136808
0.9376828074455261,0.9343558549880981,1448,4470,71238
0.9372328519821167,0.9306748509407043,1448,3831,70566
0.9437570571899414,0.9429447650909424,10774,6608,246962
0.9469066262245178,0.9406952857971191,10774,7636,259104
0.9496062994003296,0.9423313140869141,10502,33638,371934
0.939482569694519,0.9316973686218262,1448,3821,70566
0.8130483627319336,0.8153374195098877,1164,1072,34024
0.08931383490562439,0.08568507432937622,24684,54584,1088085
0.9437570571899414,0.9368098378181458,10774,7514,274160
0.08931383490562439,0.08568507432937622,1692,806,52096
0.944206953048706,0.9406952857971191,10774,5629,248022
0.950056254863739,0.9437627792358398,10774,6279,260610
0.813498318195343,0.8190184235572815,78632,8394,2712352
0.9520809650421143,0.9496932625770569,10620,33957,371965
0.9489313960075378,0.9435582756996155,500544,379111,455274139
0.9471316337585449,0.9462167620658875,10266,32173,357780
0.8782902359962463,0.8779141306877136,26084,12968,480956
0.9322834610939026,0.9292433261871338,14314,44675,792265
0.9273340702056885,0.9200409054756165,33408,116611,8265122
0.9439820051193237,0.9374232888221741,1448,7583,74340
0.9446569085121155,0.9370143413543701,1448,4418,71182
0.9417322874069214,0.9398772716522217,10774,7403,277386
0.943307101726532,0.9382413029670715,10774,6350,266136
0.9217097759246826,0.9098159670829773,1448,8450,116178
0.9430820941925049,0.9384458065032959,10774,6686,251192
0.9444319605827332,0.9462167620658875,737368,346305,841901304
0.9354330897331238,0.9343558549880981,9948,5437,251320
0.9446569085121155,0.9408997893333435,10088,4749,169501
0.9493813514709473,0.9505112767219543,25724,193495,10856444
0.8904386758804321,0.8920245170593262,78718,2838,804828
0.6402699947357178,0.630470335483551,5580,16262,166298
0.9313835501670837,0.9104294180870056,97614,20224,2539494
0.8956130743026733,0.8922290205955505,5487,22827,346975
0.9356580376625061,0.939059317111969,1448,4026,70776
0.9514060616493225,0.9443762898445129,11328,35502,380597
0.9498312473297119,0.9462167620658875,10502,32742,367726
0.9559054970741272,0.9521472454071045,10974,28981,337992
0.20922385156154633,0.19386503100395203,1062,2466,46895
0.9475815296173096,0.944989800453186,4650,19685,228690
0.9419572353363037,0.9316973686218262,1448,5782,72554
0.9073115587234497,0.9006134867668152,11128,8971,281586
0.9408323764801025,0.9335378408432007,1448,7201,73898
0.9493813514709473,0.9462167620658875,10620,32783,290340
0.9453318119049072,0.9394683241844177,10502,17109,268456
0.9523059725761414,0.9433537721633911,9514,5374,238446
0.9428571462631226,0.9370143413543701,10088,5337,170083
0.9399325251579285,0.9351738095283508,1572,8178,63420
0.9491563439369202,0.944989800453186,10620,32170,376324
0.9471316337585449,0.9378322958946228,4588,4732,132225
0.9397075176239014,0.9357873201370239,9514,41310,2256414
0.9428571462631226,0.9431492686271667,11128,7075,267675
0.8951631188392639,0.8889570832252502,53882,7653,1128032
0.9466816782951355,0.9439672827720642,9514,4832,240744
0.9525309205055237,0.9498977661132812,4588,6604,132543
0.9430820941925049,0.9421268105506897,10774,6310,257292
0.9430820941925049,0.933128833770752,1572,6876,62175
0.9401574730873108,0.9372187852859497,1448,7706,73820
0.08931383490562439,0.08568507432937622,1448,3246,66055
0.9518560171127319,0.9468302726745605,9720,21602,250476
0.9453318119049072,0.9443762898445129,7776,6993,205714
0.08931383490562439,0.08568507432937622,1246,710,47217
0.943307101726532,0.9366053342819214,4588,4410,131875
0.9502812027931213,0.9472392797470093,10034,7371,270825
0.9466816782951355,0.94539874792099,9238,6207,171808
0.9363329410552979,0.9298568367958069,1448,3390,70120
0.8989876508712769,0.8916155695915222,11854,6843,263076
0.9408323764801025,0.9366053342819214,1448,7035,73726
0.9230596423149109,0.9130879640579224,1761,2980,74308
0.9424071907997131,0.9312883615493774,4992,4475,206614
0.930708646774292,0.9186093807220459,134068,141843,28190930
0.9403824806213379,0.941717803478241,1958,19915,124535
0.8998875021934509,0.8985685110092163,34565,92962,15055839
0.9523059725761414,0.9425357580184937,9238,7481,296349
0.9302586913108826,0.9130879640579224,1448,7531,69953
0.9487063884735107,0.9421268105506897,10620,32747,587681
0.9383577108383179,0.9300613403320312,4488,3882,131087
0.9372328519821167,0.9288343787193298,3938,3496,126311
0.9462317228317261,0.9408997893333435,4588,4031,192297
0.6607424020767212,0.6511247158050537,2336,8123,150794
0.9471316337585449,0.9351738095283508,4038,5670,129372
0.9446569085121155,0.9439672827720642,4588,5282,131541
0.846119225025177,0.8386502861976624,56156,113399,17979129
0.9507311582565308,0.9470347762107849,9238,6991,295864
0.9329583644866943,0.9235174059867859,8578,3883,245565
0.9408323764801025,0.9437627792358398,4588,6225,134827
0.2749156355857849,0.23803681135177612,23460,20882,717319
0.9491563439369202,0.9388548135757446,1448,5584,72347
0.9498312473297119,0.9439672827720642,10974,34514,385182
0.8987626433372498,0.890388548374176,10054,5517,251024
0.9367828965187073,0.9372187852859497,10088,4647,169450
0.9300337433815002,0.9229038953781128,3488,2873,119447
0.9340832233428955,0.9306748509407043,3838,3058,121281
0.9232845902442932,0.910224974155426,3586,3289,145337
0.8362204432487488,0.8271983861923218,73806,9773,2486788
0.9505062103271484,0.9466257691383362,10034,6025,273064
0.9505062103271484,0.9460122585296631,10974,30640,340746
0.9505062103271484,0.9443762898445129,11556,7465,320578
0.8868391513824463,0.8750511407852173,4738,7926,136863
0.9507311582565308,0.9447852969169617,10034,4965,262548
0.08931383490562439,0.08568507432937622,60171,3763,1053902
0.8256468176841736,0.8216769099235535,1164,5218,38739
0.9471316337585449,0.9431492686271667,11556,8347,321451
0.9230596423149109,0.9214723706245422,4461,3341,186727
0.9383577108383179,0.9253578782081604,2938,2769,110034
0.9464566707611084,0.9386503100395203,76140,126164,4891202
0.8902137279510498,0.8830265998840332,4588,7598,136612
0.8533183336257935,0.8453987836837769,4606,7017,58188
0.937457799911499,0.9316973686218262,8266,3929,241032
0.9475815296173096,0.9451942443847656,4588,6436,133833
0.9505062103271484,0.9451942443847656,9238,8265,297125
0.9511811137199402,0.9521472454071045,9514,5050,232812
0.9543306827545166,0.9466257691383362,10129,8061,275105
0.9448819160461426,0.9458077549934387,9417,7867,281319
0.9230596423149109,0.9116564393043518,6264,1284,186981
0.9390326142311096,0.9302658438682556,4388,4477,140615
0.8564679622650146,0.86094069480896,68400,3654,2049068
0.9313835501670837,0.9259713888168335,4657,4210,202079
0.9428571462631226,0.9404907822608948,4588,6523,155955
0.9502812027931213,0.9445807933807373,82830,163601,23191527
0.9331833720207214,0.9206544160842896,2788,2530,110929
0.08931383490562439,0.08568507432937622,5705,4166,133309
0.9439820051193237,0.9404907822608948,1448,6839,73604
0.9349831342697144,0.933128833770752,1160,6986,65552
0.9489313960075378,0.9380367994308472,4588,7858,132249
0.9473565816879272,0.9404907822608948,4402,8091,199873
0.9516310691833496,0.9482617378234863,10974,27689,334489
0.9484814405441284,0.9372187852859497,10129,39812,307269
0.9246343970298767,0.916564404964447,9334,16271,405206
0.9408323764801025,0.9372187852859497,1448,5587,72352
0.9444319605827332,0.9349693059921265,4588,8834,138063
0.9451068639755249,0.9386503100395203,1448,17959,117503
0.9471316337585449,0.9482617378234863,9238,8445,253719
0.2744656801223755,0.27218812704086304,1692,8596,55710
0.8906636834144592,0.8766871094703674,4588,9892,138300
0.9464566707611084,0.942740261554718,4588,6314,130795
0.9147356748580933,0.9055214524269104,1761,1957,94889
0.9502812027931213,0.9464212656021118,11480,6681,304411
0.9484814405441284,0.942740261554718,4588,5779,125253
0.9403824806213379,0.9319018125534058,4455,3020,118719
0.9397075176239014,0.9327198266983032,2127,9251,108366
0.22564679384231567,0.23210634291172028,1566,2521,59935
0.9181102514266968,0.913905918598175,7746,3165,176087
0.9388076663017273,0.9314928650856018,1448,9180,75283
0.8890888690948486,0.879141092300415,6264,2101,197489
0.9523059725761414,0.9458077549934387,10129,11847,274843
0.9491563439369202,0.9458077549934387,4588,9267,145928
0.9514060616493225,0.948057234287262,10129,14013,275356
0.9478065371513367,0.9478527903556824,9238,7677,296543
0.9331833720207214,0.9298568367958069,3588,3892,132091
0.9498312473297119,0.9501022696495056,9284,7563,303051
0.08931383490562439,0.08568507432937622,54493,3523,795913
0.9417322874069214,0.9292433261871338,10129,4590,258903
0.9509561061859131,0.942740261554718,10129,14215,218044
0.8339707255363464,0.823517382144928,126680,191033,115131300
0.9514060616493225,0.9431492686271667,10129,6061,271022
0.9482564926147461,0.9406952857971191,4588,8269,126953
0.9511811137199402,0.9496932625770569,10129,14657,281531
0.9455568194389343,0.939059317111969,9514,3822,223138
0.9523059725761414,0.9456032514572144,10129,7851,270317
0.9491563439369202,0.9447852969169617,4138,8617,145013
0.9505062103271484,0.9509202241897583,9238,9147,297998
0.9509561061859131,0.9466257691383362,10129,15309,307342
0.953880786895752,0.9439672827720642,10129,10193,282894
0.8983126878738403,0.8914110660552979,1761,1658,97371
0.9466816782951355,0.9413087964057922,10129,7753,270871
0.8438695073127747,0.8249488472938538,61986,62177,24627194
0.9509561061859131,0.9443762898445129,8810,7603,309220
0.9237345457077026,0.9177914261817932,1448,6708,69117
0.8713160753250122,0.8537832498550415,6264,1438,193379
0.9421822428703308,0.940081775188446,1448,7860,74615
0.950056254863739,0.9429447650909424,9238,7775,296640
0.8186726570129395,0.7993865013122559,74652,12683,4785514
0.9493813514709473,0.9451942443847656,10129,5396,273432
0.9291338324546814,0.91554194688797,5404,4020,229720
0.9505062103271484,0.9445807933807373,10129,8390,300732
0.9516310691833496,0.94539874792099,10129,8623,249501
0.9511811137199402,0.9494887590408325,9514,6143,252246
0.08931383490562439,0.08568507432937622,7296,11203,209909
0.9507311582565308,0.9460122585296631,10129,9891,258814
0.9511811137199402,0.9472392797470093,10129,9959,270204
0.9525309205055237,0.9402862787246704,4588,10077,152135
0.9473565816879272,0.9388548135757446,4588,5903,123777
0.930708646774292,0.9186093807220459,2832,2661,94852
0.9248594045639038,0.9114519357681274,2638,2580,112555
0.948031485080719,0.9447852969169617,10129,4505,262455
0.6881889700889587,0.6830266118049622,89166,6886,2961006
0.8886389136314392,0.8779141306877136,6264,2244,198924
0.9552305936813354,0.947648286819458,10129,6125,190379
0.9523059725761414,0.9441717863082886,4588,9083,143637
0.9444319605827332,0.9382413029670715,10129,4612,265846
0.9388076663017273,0.933128833770752,36450,3531,259484
0.08931383490562439,0.08343558013439178,1692,1964,50322
0.9505062103271484,0.9470347762107849,76734,112768,9880952
0.9291338324546814,0.9255623817443848,3288,2826,113683
0.8904386758804321,0.875460147857666,6726,7055,135558
0.9462317228317261,0.9411042928695679,4588,10092,149344
0.9498312473297119,0.9472392797470093,9284,8935,304409
0.9469066262245178,0.9408997893333435,4588,9616,149428
0.9527559280395508,0.9472392797470093,10129,5219,181525
0.9487063884735107,0.9484662413597107,12634,6593,196603
0.9491563439369202,0.9484662413597107,10034,11709,283069
0.9514060616493225,0.9441717863082886,10234,11841,264832
0.9277840256690979,0.9202454090118408,10129,8583,304831
0.8879640102386475,0.8793455958366394,4588,11303,149204
0.9525309205055237,0.953987717628479,9514,6270,262194
0.8717660307884216,0.8650306463241577,4588,12066,145556
0.941282331943512,0.9298568367958069,4588,9722,145623
0.733633279800415,0.7329243421554565,73296,34186,16389412
0.9532058238983154,0.9466257691383362,9514,6420,181896
0.9496062994003296,0.947648286819458,10129,11259,304060
0.9484814405441284,0.9435582756996155,10034,11599,276501
0.9507311582565308,0.9462167620658875,10129,12731,282989
0.9338582754135132,0.9239263534545898,3038,3710,127451
0.8580427169799805,0.8494887351989746,50477,5484,656552
0.9142857193946838,0.906952977180481,253824,124263,219438997
0.9068616628646851,0.9096114635467529,11854,10747,289102
0.9527559280395508,0.9478527903556824,10129,9251,278245
0.9466816782951355,0.9357873201370239,1448,5273,72040
0.9484814405441284,0.9458077549934387,4588,5710,134115
0.08931383490562439,0.08568507432937622,1448,11625,50210
0.9527559280395508,0.9439672827720642,10266,6245,189881
0.08931383490562439,0.08568507432937622,6340,3183,111465
0.9527559280395508,0.9470347762107849,9514,4938,179268
0.9516310691833496,0.9456032514572144,10129,5320,181123
0.8551180958747864,0.843353807926178,12374,4403,274358
0.9509561061859131,0.9441717863082886,10022,3010,163462
0.9241845011711121,0.9137014150619507,2838,2704,114997
0.9543306827545166,0.9511247277259827,9514,4722,178764
0.950056254863739,0.9505112767219543,10129,5230,181442
0.9316085577011108,0.9261758923530579,2288,2426,93396
0.950056254863739,0.9441717863082886,12954,6921,197568
0.9397075176239014,0.9300613403320312,9188,6058,158684
0.30866143107414246,0.3055214583873749,3373,3083,125106
0.9320585131645203,0.9325153231620789,15354,6834,332920
0.9507311582565308,0.9419223070144653,9874,12360,469738
0.9466816782951355,0.9445807933807373,4588,6383,132103
0.9527559280395508,0.95030677318573,9334,6364,265062
0.9460067749023438,0.9406952857971191,4588,5658,125899
0.9482564926147461,0.9433537721633911,11336,4809,184540
0.9482564926147461,0.9468302726745605,9232,5779,241868
0.9462317228317261,0.9445807933807373,9514,7327,182214
0.8915635347366333,0.878118634223938,6264,2434,199740
0.948031485080719,0.9392638206481934,12416,6453,201185
0.9471316337585449,0.9402862787246704,4588,8728,146747
0.9520809650421143,0.9456032514572144,11514,6687,194456
0.312485933303833,0.31676891446113586,1988,1651,103849
0.9408323764801025,0.9329243302345276,7674,6503,153668
0.9034870862960815,0.8938650488853455,1761,1631,90321
0.9415073394775391,0.9372187852859497,7399,4208,229396
0.9419572353363037,0.9378322958946228,5759,17057,329907
0.9509561061859131,0.9488752484321594,11514,5932,193250
0.9491563439369202,0.9498977661132812,4588,9141,145313
0.9484814405441284,0.9464212656021118,10129,13267,254102
0.9516310691833496,0.944989800453186,10129,13631,273842
0.950056254863739,0.9425357580184937,9514,5791,253638
0.9527559280395508,0.9466257691383362,10654,5917,188494
0.08931383490562439,0.08568507432937622,5705,11291,141958
0.9464566707611084,0.9425357580184937,6262,5486,198582
0.9523059725761414,0.9464212656021118,10129,12154,258526
0.8688414096832275,0.8548057079315186,2687,1248,98612
0.9534308314323425,0.9443762898445129,10129,5451,185551
0.9511811137199402,0.947648286819458,10129,5446,184128
0.9496062994003296,0.9443762898445129,11834,6799,195207
0.9329583644866943,0.9263803958892822,1448,11672,74088
0.9514060616493225,0.9501022696495056,10391,6129,191023
0.937457799911499,0.9343558549880981,1448,4990,71744
0.9284589290618896,0.913292407989502,1448,6514,68928
0.9516310691833496,0.9447852969169617,10129,4766,175862
0.9520809650421143,0.9466257691383362,9514,5619,178782
0.9347581267356873,0.9292433261871338,10034,6337,187412
0.9505062103271484,0.9451942443847656,9514,3559,176742
0.9410573840141296,0.9335378408432007,26352,51778,7276456
0.5475815534591675,0.5316973328590393,1686,5582,76430
0.9478065371513367,0.9413087964057922,8954,5256,119128
0.9471316337585449,0.9339468479156494,10554,7540,192923
0.7878515124320984,0.7830265760421753,75228,12718,2257648
0.9473565816879272,0.939059317111969,4588,10911,152571
0.9178852438926697,0.9118609428405762,1448,8393,82138
0.08931383490562439,0.08568507432937622,5410,2500,103098
0.9003374576568604,0.8905930519104004,12504,7287,315266
0.9473565816879272,0.9439672827720642,4588,6756,200262
0.9493813514709473,0.9462167620658875,10654,5471,189012
0.9525309205055237,0.9458077549934387,9334,7666,251129
0.9505062103271484,0.9468302726745605,9334,4957,259824
0.9523059725761414,0.9433537721633911,10403,5485,191025
0.913385808467865,0.9030674695968628,3517,3141,171238
0.9493813514709473,0.9429447650909424,14234,7045,200251
0.800899863243103,0.7932515144348145,116756,55076,35409694
0.9426321983337402,0.9380367994308472,6320,9717,189882
0.9471316337585449,0.9490797519683838,10129,5792,187991
0.8150731325149536,0.80633944272995,696816,386121,906161512
0.9570303559303284,0.9472392797470093,9514,5320,178776
0.9520809650421143,0.9464212656021118,490680,186940,24795434
0.917435348033905,0.9173824191093445,1066,6731,56249
0.889313817024231,0.8820040822029114,11854,4560,188180
0.932733416557312,0.9198364019393921,25000,43035,2342846
0.9241845011711121,0.9184049367904663,2361,3424,122057
0.29471316933631897,0.28957054018974304,1246,2971,48776
0.9158605337142944,0.9038854837417603,3444,2891,153148
0.9505062103271484,0.9429447650909424,10129,9403,298006
0.08931383490562439,0.08568507432937622,12474,3137,193703
0.9304836988449097,0.9255623817443848,1448,10126,78370
0.9534308314323425,0.9451942443847656,9514,4669,180162
0.9523059725761414,0.9460122585296631,9514,6467,303204
0.9196850657463074,0.9171779155731201,1761,1511,84243
0.9534308314323425,0.9490797519683838,490680,184526,24702098
0.9484814405441284,0.9472392797470093,9968,10373,180507
0.9559054970741272,0.9484662413597107,9514,9746,309340
0.950056254863739,0.9466257691383362,9514,4526,178860
0.9347581267356873,0.9296523332595825,9647,4723,194070
0.8020247220993042,0.7783231139183044,29304,20798,854818
0.9484814405441284,0.9505112767219543,9334,5684,258222
0.9426321983337402,0.9312883615493774,9499,4128,243642
0.8782902359962463,0.8664621710777283,13474,14127,452800
0.9514060616493225,0.9462167620658875,6264,11907,346954
0.83734530210495,0.8333333134651184,69966,8873,944018
0.9514060616493225,0.9472392797470093,5960,5516,199282
0.9228346347808838,0.9159508943557739,1448,8889,78219
0.9534308314323425,0.9490797519683838,9334,8837,312834
0.9502812027931213,0.944989800453186,7110,89485,1481524
0.08931383490562439,0.08568507432937622,9514,7881,187668
0.08931383490562439,0.08568507432937622,1338,1049,62093
0.9525309205055237,0.9458077549934387,9514,5702,178284
0.9511811137199402,0.9441717863082886,10129,5689,201211
0.9491563439369202,0.9402862787246704,11336,8421,314588
0.9329583644866943,0.9333333373069763,6172,3245,203578
0.9435320496559143,0.939059317111969,9514,3200,174936
0.9475815296173096,0.9445807933807373,9310,6074,246102
0.8908886313438416,0.8811860680580139,1448,8906,71120
0.9304836988449097,0.9316973686218262,9939,5673,186746
0.9444319605827332,0.9374232888221741,25452,83139,8006432
0.9520809650421143,0.9474437832832336,10654,6044,190860
0.9100112318992615,0.9012269973754883,1761,1289,82715
0.09133858233690262,0.08302658796310425,2360,16200,73494
0.869291365146637,0.8629856705665588,2958,2942,152376
0.9525309205055237,0.9470347762107849,9514,5370,303556
0.9554555416107178,0.9511247277259827,9514,5496,178080
0.9484814405441284,0.9374232888221741,9618,2997,175162
0.8742406964302063,0.8591002225875854,61746,6960,2547904
0.9426321983337402,0.9386503100395203,9514,7347,182814
0.9507311582565308,0.9486707448959351,9514,9972,310144
0.9516310691833496,0.9447852969169617,9514,4310,178356
0.9430820941925049,0.9355828166007996,9424,9042,309684
0.9025871753692627,0.8946830034255981,10054,13531,313016
0.9293588399887085,0.9294478297233582,9364,9343,166304
0.9534308314323425,0.9474437832832336,9514,7759,183222
0.9487063884735107,0.9462167620658875,12064,4563,202963
0.8895388245582581,0.881799578666687,3545,3056,172561
0.8796400427818298,0.8789365887641907,13984,18016,414452
0.9507311582565308,0.9472392797470093,9618,4091,192860
0.8809898495674133,0.864212691783905,6410,8282,202861
0.9511811137199402,0.9478527903556824,9514,10301,311050
0.9466816782951355,0.9402862787246704,4588,7286,202423
0.9334083199501038,0.9271983504295349,14604,15037,114195
0.9545556902885437,0.9505112767219543,9514,6816,196872
0.9502812027931213,0.9404907822608948,6264,10126,344320
0.9516310691833496,0.9441717863082886,9514,7234,305692
0.9493813514709473,0.9482617378234863,9334,8839,296232
0.9525309205055237,0.9494887590408325,9514,4363,176958
0.9491563439369202,0.9482617378234863,9514,4994,174972
0.9340832233428955,0.9300613403320312,9514,6836,183180
0.9534308314323425,0.9468302726745605,9410,7365,304524
0.9532058238983154,0.9451942443847656,9514,8131,305710
0.9478065371513367,0.9425357580184937,2708,5782,107240
0.9361079931259155,0.9345602989196777,4314,7686,269224
0.9487063884735107,0.942740261554718,9424,9547,195364
0.7151855826377869,0.6987730264663696,72552,4646,2118724
0.9491563439369202,0.9496932625770569,9514,4413,178458
0.9541057348251343,0.9482617378234863,9514,12405,314244
0.9523059725761414,0.9451942443847656,9514,4506,178260
0.9194600582122803,0.907566487789154,1278,7421,61416
0.9347581267356873,0.9261758923530579,4529,3026,114649
0.950056254863739,0.9423313140869141,2953,4410,107912
0.9487063884735107,0.944989800453186,3924,13001,108776
0.9529808759689331,0.9482617378234863,9408,7685,285732
0.9498312473297119,0.9466257691383362,5649,16187,220138
0.9511811137199402,0.9441717863082886,180090,187624,16600904
0.9516310691833496,0.940081775188446,3579,15308,108914
0.9172103404998779,0.916564404964447,1074,7450,57150
0.9520809650421143,0.9443762898445129,9514,4848,221798
0.9293588399887085,0.925153374671936,12140,74288,1447202
0.6521934866905212,0.6325153112411499,138744,11722,4208714
0.9516310691833496,0.9443762898445129,5635,5362,193996
0.9489313960075378,0.9505112767219543,15194,8677,203788
0.948031485080719,0.9425357580184937,5464,7627,214794
0.9514060616493225,0.9439672827720642,3889,8433,103944
0.9523059725761414,0.9517382383346558,9514,14990,317094
0.9493813514709473,0.9413087964057922,3539,9349,101846
0.9246343970298767,0.9261758923530579,1256,13554,72663
0.9502812027931213,0.9423313140869141,9514,6499,167794
0.9390326142311096,0.9308793544769287,2639,7672,130448
0.8823397159576416,0.8717791438102722,13684,21212,509906
0.9046119451522827,0.9028629660606384,53760,7602,882986
0.9545556902885437,0.9494887590408325,1963,6122,94190
0.9498312473297119,0.9490797519683838,1838,5616,92440
0.9041619896888733,0.8971369862556458,8221,4926,230088
0.9529808759689331,0.94539874792099,9514,4466,177060
0.9525309205055237,0.9492842555046082,9514,4436,176160
0.9426321983337402,0.9314928650856018,9514,13136,315258
0.9055117964744568,0.9012269973754883,1144,2144,55079
0.08931383490562439,0.08568507432937622,5410,3165,106338
0.9352080821990967,0.9202454090118408,1448,14014,82762
0.9439820051193237,0.941717803478241,2848,5724,108298
0.9453318119049072,0.9378322958946228,9514,3024,222962
0.9496062994003296,0.9523517489433289,9514,5420,181776
0.941282331943512,0.9294478297233582,9424,5965,180692
0.9505062103271484,0.9425357580184937,9514,5092,183340
0.8679414987564087,0.8697341680526733,11854,8705,272620
0.9491563439369202,0.941717803478241,12542,21530,1881748
0.9482564926147461,0.944989800453186,9514,3725,175746
0.9293588399887085,0.9265848398208618,1506,13291,115730
0.9498312473297119,0.9419223070144653,6264,23119,242646
0.9498312473297119,0.9398772716522217,3964,17653,114607
0.9484814405441284,0.9482617378234863,5960,6616,201702
0.9545556902885437,0.9470347762107849,9514,4240,176256
0.9552305936813354,0.9456032514572144,9514,5722,178884
0.9424071907997131,0.9460122585296631,14436,20452,267928
0.9448819160461426,0.9394683241844177,9514,13222,311862
0.882789671421051,0.8852760791778564,11724,7212,313094
0.9511811137199402,0.9451942443847656,2437,7935,107241
0.9509561061859131,0.9488752484321594,6264,9059,236036
0.08931383490562439,0.08568507432937622,1692,9697,60251
0.9509561061859131,0.9509202241897583,9618,4701,178010
0.9352080821990967,0.9255623817443848,771424,490468,1032996679
0.8987626433372498,0.893047034740448,1144,2242,54734
0.9502812027931213,0.9443762898445129,9514,7483,180918
0.9505062103271484,0.9486707448959351,9514,10265,186524
0.9541057348251343,0.9482617378234863,9408,6259,160373
